Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,-9999
1286,Bingourou Kamara,sn SEN,GK,Montpellier,fr Ligue 1,26-138,1996,5,4,408,4.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,3814120d
1287,Boubacar Kamara,fr FRA,MF,Aston Villa,eng Premier League,23-105,1999,19,18,1524,16.9,0,1,1,0,0,0,3,0,0.2,0.2,0.8,1.0,14,79,8,0.00,0.06,0.06,0.00,0.06,0.01,0.05,0.06,0.01,0.06,Matches,cc77354e
1288,Jakub Kamiński,pl POL,FWMF,Wolfsburg,de Bundesliga,20-276,2002,20,15,1255,13.9,1,2,3,1,0,0,0,0,2.2,2.1,1.8,3.9,26,50,99,0.07,0.14,0.22,0.07,0.22,0.16,0.13,0.29,0.15,0.28,Matches,202b3b68
1289,Marcin Kamiński,pl POL,DF,Schalke 04,de Bundesliga,31-052,1992,2,1,92,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,463503e2
1290,Kevin Kampl,si SVN,MF,RB Leipzig,de Bundesliga,32-150,1990,19,10,805,8.9,0,1,1,0,0,0,5,0,0.1,0.1,0.5,0.6,11,49,6,0.00,0.11,0.11,0.00,0.11,0.02,0.05,0.07,0.02,0.07,Matches,b825a650
1291,Nordine Kandil,fr FRA,MFFW,Strasbourg,fr Ligue 1,21-128,2001,6,0,80,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,3,3,7,0.00,0.00,0.00,0.00,0.00,0.06,0.08,0.14,0.06,0.14,Matches,c5908bc4
1292,Harry Kane,eng ENG,FW,Tottenham,eng Premier League,29-223,1993,26,26,2325,25.8,18,2,20,16,2,3,4,0,13.8,11.4,4.4,15.8,40,128,143,0.70,0.08,0.77,0.62,0.70,0.53,0.17,0.70,0.44,0.61,Matches,21a66f6a
1293,Wilfried Kanga,ci CIV,FW,Hertha BSC,de Bundesliga,25-015,1998,17,13,1173,13.0,2,0,2,2,0,0,2,0,3.0,3.0,1.2,4.3,8,10,63,0.15,0.00,0.15,0.15,0.15,0.23,0.09,0.33,0.23,0.33,Matches,b4c816a9
1294,Lee Kangin,kr KOR,MFFW,Mallorca,es La Liga,22-017,2001,23,21,1779,19.8,2,4,6,2,0,0,6,0,2.2,2.2,3.1,5.4,53,59,87,0.10,0.20,0.30,0.10,0.30,0.11,0.16,0.27,0.11,0.27,Matches,8455ad90
1295,N'Golo Kanté,fr FRA,MF,Chelsea,eng Premier League,31-344,1991,2,2,174,1.9,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,7,9,7,0.00,0.00,0.00,0.00,0.00,0.05,0.13,0.18,0.05,0.18,Matches,b9fbae28
1296,Kenan Karaman,tr TUR,FW,Schalke 04,de Bundesliga,29-003,1994,12,4,409,4.5,0,0,0,0,0,0,2,0,1.6,1.6,0.1,1.7,5,8,22,0.00,0.00,0.00,0.00,0.00,0.35,0.03,0.38,0.35,0.38,Matches,8f0f2230
1297,Yann Karamoh,fr FRA,MFFW,Torino,it Serie A,24-243,1998,12,4,426,4.7,3,0,3,3,0,0,1,0,2.1,2.1,0.2,2.4,13,7,51,0.63,0.00,0.63,0.63,0.63,0.45,0.05,0.50,0.45,0.50,Matches,8b66d9cc
1298,Atakan Karazor,de GER,MF,Stuttgart,de Bundesliga,26-146,1996,20,13,1194,13.3,0,1,1,0,0,0,8,0,0.2,0.2,0.6,0.8,5,45,6,0.00,0.08,0.08,0.00,0.08,0.01,0.05,0.06,0.01,0.06,Matches,5762be5c
1299,Jon Karrikaburu,es ESP,FW,Real Sociedad,es La Liga,20-170,2002,6,0,93,1.0,0,0,0,0,0,0,1,0,0.3,0.3,0.3,0.6,2,4,2,0.00,0.00,0.00,0.00,0.00,0.28,0.31,0.60,0.28,0.60,Matches,211589b8
1300,Rick Karsdorp,nl NED,DF,Roma,it Serie A,28-025,1995,12,8,666,7.4,0,0,0,0,0,0,0,0,0.3,0.3,1.2,1.5,16,24,33,0.00,0.00,0.00,0.00,0.00,0.03,0.17,0.20,0.03,0.20,Matches,9f84febe
1301,Denso Kasius,nl NED,DF,Bologna,it Serie A,20-153,2002,7,4,342,3.8,0,2,2,0,0,0,1,0,0.1,0.1,0.7,0.8,9,9,21,0.00,0.53,0.53,0.00,0.53,0.03,0.18,0.21,0.03,0.21,Matches,7ae36711
1302,Thomas Kastanaras,gr GRE,FWDF,Stuttgart,de Bundesliga,20-058,2003,4,1,72,0.8,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.3,1,2,6,0.00,0.00,0.00,0.00,0.00,0.32,0.08,0.40,0.32,0.40,Matches,778ccc44
1303,Grigoris Kastanos,cy CYP,MFDF,Salernitana,it Serie A,25-037,1998,15,4,473,5.3,1,0,1,1,0,0,3,0,0.6,0.6,0.3,1.0,11,23,27,0.19,0.00,0.19,0.19,0.19,0.12,0.06,0.18,0.12,0.18,Matches,2a82aa85
1304,Silas Katompa,cd COD,FWDF,Stuttgart,de Bundesliga,24-153,1998,20,18,1443,16.0,3,2,5,2,1,1,3,0,4.8,4.0,1.2,5.2,53,30,114,0.19,0.12,0.31,0.12,0.25,0.30,0.07,0.37,0.25,0.32,Matches,de4cac2d
1305,Moise Kean,it ITA,FW,Juventus,it Serie A,23-008,2000,23,9,812,9.0,5,0,5,5,0,0,4,1,5.7,5.7,1.1,6.8,23,11,59,0.55,0.00,0.55,0.55,0.55,0.63,0.13,0.75,0.63,0.75,Matches,3d50bcdb
1306,Michael Keane,eng ENG,DF,Everton,eng Premier League,30-056,1993,3,2,203,2.3,0,1,1,0,0,0,0,0,0.1,0.1,0.3,0.3,0,4,0,0.00,0.44,0.44,0.00,0.44,0.03,0.12,0.15,0.03,0.15,Matches,c5b7c315
1307,Neeskens Kebano,cd COD,FW,Fulham,eng Premier League,30-363,1992,12,9,713,7.9,0,3,3,0,0,0,0,0,0.5,0.5,1.4,1.8,37,21,63,0.00,0.38,0.38,0.00,0.38,0.06,0.17,0.23,0.06,0.23,Matches,18b999f4
1308,Kévin Keben Biakolo,cm CMR,DF,Toulouse,fr Ligue 1,19-041,2004,10,3,304,3.4,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,5,5,16,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.07,0.01,0.07,Matches,c43a8336
1309,Thilo Kehrer,de GER,DF,West Ham,eng Premier League,26-168,1996,18,18,1575,17.5,0,0,0,0,0,0,4,0,0.4,0.4,0.2,0.6,12,39,20,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.04,0.02,0.04,Matches,51dbeea9
1310,Check Keita,fr FRA,DF,Reims,fr Ligue 1,19-340,2003,5,4,366,4.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,6,13,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,c9f2f83a
1311,Naby Keïta,gn GUI,MF,Liverpool,eng Premier League,28-026,1995,8,3,293,3.3,0,0,0,0,0,0,1,0,0.6,0.6,0.7,1.4,5,15,21,0.00,0.00,0.00,0.00,0.00,0.20,0.22,0.42,0.20,0.42,Matches,f25c8e3a
1312,Yannik Keitel,de GER,MF,Freiburg,de Bundesliga,23-021,2000,16,5,445,4.9,0,2,2,0,0,0,3,0,0.0,0.0,0.1,0.1,9,20,12,0.00,0.40,0.40,0.00,0.40,0.00,0.02,0.02,0.00,0.02,Matches,d2c580ce
1313,Lloyd Kelly,eng ENG,DF,Bournemouth,eng Premier League,24-153,1998,10,10,900,10.0,0,2,2,0,0,0,2,0,0.1,0.1,0.1,0.3,4,15,1,0.00,0.20,0.20,0.00,0.20,0.01,0.01,0.03,0.01,0.03,Matches,f31def1e
1314,Marc-Oliver Kempf,de GER,DF,Hertha BSC,de Bundesliga,28-039,1995,23,23,2004,22.3,0,0,0,0,0,0,4,0,0.8,0.8,0.2,1.0,8,63,1,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,Matches,815c314f
1315,Kenedy,br BRA,FWMF,Valladolid,es La Liga,27-028,1996,4,1,83,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,0,3,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches,5eebbfdf
1316,Jonjoe Kenny,eng ENG,DF,Hertha BSC,de Bundesliga,25-358,1997,20,18,1598,17.8,0,1,1,0,0,0,2,0,0.3,0.3,1.1,1.3,23,73,44,0.00,0.06,0.06,0.00,0.06,0.01,0.06,0.08,0.01,0.08,Matches,099e666f
1317,Franck Kessié,ci CIV,MF,Barcelona,es La Liga,26-079,1996,16,4,565,6.3,0,1,1,0,0,0,4,0,1.0,1.0,0.5,1.5,10,18,21,0.00,0.16,0.16,0.00,0.16,0.16,0.08,0.24,0.16,0.24,Matches,05e19d6a
1318,Saîf-Eddine Khaoui,tn TUN,MF,Clermont Foot,fr Ligue 1,27-315,1995,24,18,1592,17.7,3,3,6,3,0,0,4,0,2.4,2.4,3.4,5.8,21,57,57,0.17,0.17,0.34,0.17,0.34,0.14,0.19,0.33,0.14,0.33,Matches,796b1c41
1319,Wahbi Khazri,tn TUN,FWMF,Montpellier,fr Ligue 1,32-028,1991,18,12,1048,11.6,4,1,5,4,0,0,3,1,3.1,3.1,0.8,3.9,20,33,63,0.34,0.09,0.43,0.34,0.43,0.26,0.07,0.33,0.26,0.33,Matches,2677a1de
1320,Rani Khedira,de GER,MF,Union Berlin,de Bundesliga,29-040,1994,22,22,1920,21.3,0,0,0,0,0,0,6,0,0.7,0.7,0.3,1.1,8,47,15,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,Matches,59e4b92e
1321,Anthony Khelifa,fr FRA,DF,Ajaccio,fr Ligue 1,17-169,2005,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,3670aa71
1322,Kike,es ESP,FW,Osasuna,es La Liga,33-103,1989,24,4,680,7.6,2,0,2,1,1,1,3,0,3.3,2.6,0.6,3.1,11,12,39,0.26,0.00,0.26,0.13,0.13,0.44,0.07,0.52,0.34,0.41,Matches,e897d8ba
1323,Luca Kilian,de GER,DF,Köln,de Bundesliga,23-188,1999,13,13,1096,12.2,1,0,1,1,0,0,5,2,1.1,1.1,0.1,1.2,12,48,2,0.08,0.00,0.08,0.08,0.08,0.09,0.01,0.10,0.09,0.10,Matches,610aa1e9
1324,Max Kilman,eng ENG,DF,Wolves,eng Premier League,25-289,1997,26,26,2340,26.0,0,0,0,0,0,0,3,0,1.0,1.0,0.0,1.0,21,88,1,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches,d0f72bf1
1325,Joshua Kimmich,de GER,MF,Bayern Munich,de Bundesliga,28-028,1995,22,21,1856,20.6,3,4,7,3,0,0,5,1,1.2,1.2,3.7,4.9,25,210,43,0.15,0.19,0.34,0.15,0.34,0.06,0.18,0.24,0.06,0.24,Matches,49296448
1326,Presnel Kimpembe,fr FRA,DF,Paris S-G,fr Ligue 1,27-207,1995,11,9,730,8.1,0,0,0,0,0,0,3,0,0.7,0.7,0.2,0.9,4,40,4,0.00,0.00,0.00,0.00,0.00,0.09,0.02,0.11,0.09,0.11,Matches,aef6e670
1327,Jakub Kiwior,pl POL,DF,Spezia,it Serie A,23-021,2000,17,17,1443,16.0,0,0,0,0,0,0,3,0,0.6,0.6,0.2,0.8,13,37,6,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,Matches,dc3e663e
1328,Simon Kjær,dk DEN,DF,Milan,it Serie A,33-347,1989,11,8,668,7.4,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,31,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,8b8a56ce
1329,Mateusz Klich,pl POL,MFFW,Leeds United,eng Premier League,32-268,1990,14,0,280,3.1,0,0,0,0,0,0,2,0,0.2,0.2,0.2,0.4,5,16,21,0.00,0.00,0.00,0.00,0.00,0.05,0.06,0.12,0.05,0.12,Matches,282679b4
1330,Lukas Klostermann,de GER,DF,RB Leipzig,de Bundesliga,26-278,1996,6,4,379,4.2,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,1,13,6,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,Matches,ca8033cb
1331,Justin Kluivert,nl NED,FWMF,Valencia,es La Liga,23-307,1999,17,7,801,8.9,3,0,3,3,0,0,2,0,3.1,3.1,1.7,4.8,35,15,68,0.34,0.00,0.34,0.34,0.34,0.35,0.19,0.54,0.35,0.54,Matches,4c3a6744
1332,Ansgar Knauff,de GER,DF,Eint Frankfurt,de Bundesliga,21-057,2002,18,12,1031,11.5,1,1,2,1,0,0,0,0,0.7,0.7,1.3,2.1,37,30,45,0.09,0.09,0.17,0.09,0.17,0.06,0.12,0.18,0.06,0.18,Matches,19a967ab
1333,Robin Knoche,de GER,DF,Union Berlin,de Bundesliga,30-290,1992,22,22,1980,22.0,2,0,2,1,1,2,3,0,1.8,0.2,0.1,0.2,7,61,4,0.09,0.00,0.09,0.05,0.05,0.08,0.00,0.08,0.01,0.01,Matches,6bd5cd5d
1334,Gregor Kobel,ch SUI,GK,Dortmund,de Bundesliga,25-092,1997,18,18,1620,18.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,cd59b9df
1335,Robin Koch,de GER,DF,Leeds United,eng Premier League,26-234,1996,24,24,2112,23.5,0,0,0,0,0,0,5,0,0.7,0.7,0.1,0.8,9,72,5,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches,ea6bc03a
1336,Dominik Kohr,de GER,MF,Mainz 05,de Bundesliga,29-036,1994,20,19,1572,17.5,2,0,2,2,0,0,6,0,1.3,1.3,0.5,1.7,7,104,25,0.11,0.00,0.11,0.11,0.11,0.07,0.03,0.10,0.07,0.10,Matches,0fbecd11
1337,Koke,es ESP,MF,Atlético Madrid,es La Liga,31-059,1992,20,17,1449,16.1,0,3,3,0,0,0,4,0,0.6,0.6,1.2,1.8,8,107,26,0.00,0.19,0.19,0.00,0.19,0.04,0.07,0.11,0.04,0.11,Matches,55126f3b
1338,Sead Kolašinac,ba BIH,DF,Marseille,fr Ligue 1,29-261,1993,22,16,1337,14.9,4,1,5,4,0,0,2,0,3.4,3.4,0.8,4.2,31,60,53,0.27,0.07,0.34,0.27,0.34,0.23,0.06,0.29,0.23,0.29,Matches,3935e52e
1339,Luca Koleosho,ca CAN,FWDF,Espanyol,es La Liga,18-174,2004,2,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,fc076f78
1340,Randal Kolo Muani,fr FRA,FW,Eint Frankfurt,de Bundesliga,24-093,1998,22,21,1779,19.8,11,10,21,10,1,1,3,1,7.9,7.1,3.5,10.6,68,40,158,0.56,0.51,1.06,0.51,1.01,0.40,0.18,0.58,0.36,0.54,Matches,c0b3669f
1341,Timothée Kolodziejczak,fr FRA,DF,Schalke 04,de Bundesliga,31-158,1991,1,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,ab096c6f
1342,Cheick Konaté,ci CIV,DF,Clermont Foot,fr Ligue 1,19-005,2004,3,3,270,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,8,9,2,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches,1361e5bc
1343,Ibrahima Konaté,fr FRA,DF,Liverpool,eng Premier League,23-287,1999,7,6,562,6.2,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,4,18,2,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,Matches,5ed9b537
1344,Geoffrey Kondogbia,cf CTA,MF,Atlético Madrid,es La Liga,30-021,1993,16,10,962,10.7,0,2,2,0,0,0,4,0,0.7,0.7,0.9,1.6,6,40,5,0.00,0.19,0.19,0.00,0.19,0.07,0.08,0.15,0.07,0.15,Matches,cce181df
1345,Ibrahima Koné,ml MLI,FW,Lorient,fr Ligue 1,23-265,1999,25,8,903,10.0,3,1,4,2,1,1,2,0,2.3,1.5,0.8,2.3,6,17,61,0.30,0.10,0.40,0.20,0.30,0.23,0.08,0.31,0.15,0.23,Matches,04bb2b06
1346,Kouadio Koné,fr FRA,MF,M'Gladbach,de Bundesliga,21-295,2001,22,22,1920,21.3,1,1,2,1,0,0,9,0,0.9,0.9,1.2,2.1,36,129,39,0.05,0.05,0.09,0.05,0.09,0.04,0.06,0.10,0.04,0.10,Matches,86574238
1347,Youssouf Koné,ml MLI,DF,Ajaccio,fr Ligue 1,27-246,1995,7,7,520,5.8,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,9,13,10,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches,e6eadfb8
1348,Ezri Konsa,eng ENG,DF,Aston Villa,eng Premier League,25-136,1997,25,24,2152,23.9,0,0,0,0,0,0,4,0,0.6,0.6,0.5,1.2,5,27,9,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,Matches,0313a347
1349,Teun Koopmeiners,nl NED,MF,Atalanta,it Serie A,25-008,1998,24,23,2048,22.8,6,3,9,4,2,4,5,0,5.8,2.4,3.0,5.5,41,145,68,0.26,0.13,0.40,0.18,0.31,0.25,0.13,0.39,0.11,0.24,Matches,a26fb8aa
1350,Odilon Kossonou,ci CIV,DF,Leverkusen,de Bundesliga,22-063,2001,17,10,893,9.9,0,1,1,0,0,0,0,0,0.1,0.1,0.1,0.2,16,40,12,0.00,0.10,0.10,0.00,0.10,0.01,0.01,0.02,0.01,0.02,Matches,1f3afdcb
1351,Filip Kostić,rs SRB,DFFW,Juventus,it Serie A,30-127,1992,25,23,1820,20.2,2,7,9,2,0,0,3,0,1.9,1.9,5.4,7.4,71,58,147,0.10,0.35,0.45,0.10,0.45,0.10,0.27,0.36,0.10,0.36,Matches,b1cd37e6
1352,Filip Kostić,rs SRB,DFMF,Eint Frankfurt,de Bundesliga,30-127,1992,1,1,74,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,3,4,3,0.00,0.00,0.00,0.00,0.00,0.03,0.08,0.11,0.03,0.11,Matches,b1cd37e6
1353,Christian Kouamé,ci CIV,FW,Fiorentina,it Serie A,25-092,1997,20,17,1437,16.0,2,2,4,2,0,0,3,0,3.8,3.8,2.3,6.1,44,43,171,0.13,0.13,0.25,0.13,0.25,0.24,0.14,0.38,0.24,0.38,Matches,58e933d2
1354,Rominigue Kouamé,ml MLI,MF,Troyes,fr Ligue 1,26-081,1996,21,21,1791,19.9,1,1,2,1,0,0,4,0,0.9,0.9,1.5,2.4,45,115,24,0.05,0.05,0.10,0.05,0.10,0.05,0.08,0.12,0.05,0.12,Matches,86a2ba20
1355,Tomáš Koubek,cz CZE,GK,Augsburg,de Bundesliga,30-194,1992,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,dc366c36
1356,Kalidou Koulibaly,sn SEN,DF,Chelsea,eng Premier League,31-261,1991,17,15,1340,14.9,2,0,2,2,0,0,6,1,0.8,0.8,0.4,1.2,10,65,4,0.13,0.00,0.13,0.13,0.13,0.05,0.03,0.08,0.05,0.08,Matches,da974c7b
1357,Jules Koundé,fr FRA,DF,Barcelona,es La Liga,24-116,1998,16,15,1301,14.5,0,2,2,0,0,0,1,0,0.6,0.6,1.3,1.9,30,94,26,0.00,0.14,0.14,0.00,0.14,0.04,0.09,0.13,0.04,0.13,Matches,4d1666ff
1358,Boubakar Kouyaté,ml MLI,DF,Montpellier,fr Ligue 1,25-327,1997,6,6,520,5.8,0,0,0,0,0,0,1,0,0.5,0.5,0.1,0.5,2,17,1,0.00,0.00,0.00,0.00,0.00,0.08,0.01,0.09,0.08,0.09,Matches,562a4799
1359,Cheikhou Kouyaté,sn SEN,MFDF,Nott'ham Forest,eng Premier League,33-077,1989,12,9,704,7.8,1,0,1,1,0,0,2,0,0.3,0.3,0.6,1.0,6,16,8,0.13,0.00,0.13,0.13,0.13,0.04,0.08,0.12,0.04,0.12,Matches,8d3c902d
1360,Mateo Kovačić,hr CRO,MF,Chelsea,eng Premier League,28-306,1994,17,9,999,11.1,0,1,1,0,0,0,4,0,0.5,0.5,1.2,1.7,27,89,12,0.00,0.09,0.09,0.00,0.09,0.04,0.11,0.15,0.04,0.15,Matches,79c0821a
1361,Viktor Kovalenko,ua UKR,MF,Spezia,it Serie A,27-022,1996,12,5,407,4.5,0,0,0,0,0,0,1,0,0.5,0.5,0.3,0.8,1,17,19,0.00,0.00,0.00,0.00,0.00,0.11,0.07,0.18,0.11,0.18,Matches,9d60028d
1362,Soichiro Kozuki,jp JPN,FWMF,Schalke 04,de Bundesliga,22-076,2000,5,5,379,4.2,1,0,1,1,0,0,1,0,1.1,1.1,0.3,1.4,16,10,37,0.24,0.00,0.24,0.24,0.24,0.26,0.08,0.33,0.26,0.33,Matches,f1e855eb
1363,Emil Krafth,se SWE,DF,Newcastle Utd,eng Premier League,28-218,1994,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,77cf6852
1364,Alex Král,cz CZE,MF,Schalke 04,de Bundesliga,24-293,1998,18,15,1367,15.2,0,0,0,0,0,0,2,0,1.0,1.0,0.2,1.3,22,45,25,0.00,0.00,0.00,0.00,0.00,0.07,0.02,0.08,0.07,0.08,Matches,e717705a
1365,Andrej Kramarić,hr CRO,MFFW,Hoffenheim,de Bundesliga,31-262,1991,22,16,1541,17.1,5,3,8,5,0,2,1,0,7.0,5.4,1.4,6.9,27,69,136,0.29,0.18,0.47,0.29,0.47,0.41,0.08,0.49,0.32,0.40,Matches,603cb947
1366,Christoph Kramer,de GER,MF,M'Gladbach,de Bundesliga,32-017,1991,22,22,1775,19.7,0,0,0,0,0,0,3,0,0.3,0.3,1.7,2.0,24,70,60,0.00,0.00,0.00,0.00,0.00,0.02,0.09,0.10,0.02,0.10,Matches,496aeede
1367,Tom Krauß,de GER,MF,Schalke 04,de Bundesliga,21-259,2001,23,23,1881,20.9,1,0,1,1,0,0,4,0,1.5,1.5,0.5,2.0,25,63,32,0.05,0.00,0.05,0.05,0.05,0.07,0.02,0.09,0.07,0.09,Matches,9f77012e
1368,Julian Kristoffersen,no NOR,FW,Salernitana,it Serie A,25-302,1997,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,b804c280
1369,Raimonds Krollis,lv LVA,FW,Spezia,it Serie A,21-131,2001,1,0,15,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,1,1,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.31,0.31,0.31,Matches,b4101c2e
1370,Toni Kroos,de GER,MF,Real Madrid,es La Liga,33-063,1990,19,16,1367,15.2,2,2,4,2,0,0,2,1,0.8,0.8,2.6,3.5,30,192,19,0.13,0.13,0.26,0.13,0.26,0.06,0.17,0.23,0.06,0.23,Matches,6ce1f46f
1371,Rade Krunić,ba BIH,MFFW,Milan,it Serie A,29-152,1993,13,10,893,9.9,0,1,1,0,0,0,5,0,0.5,0.5,0.9,1.5,14,40,13,0.00,0.10,0.10,0.00,0.10,0.06,0.09,0.15,0.06,0.15,Matches,817c6964
1372,Max Kruse,de GER,MFFW,Wolfsburg,de Bundesliga,34-354,1988,5,2,272,3.0,0,0,0,0,0,0,0,0,0.7,0.7,0.1,0.9,4,7,30,0.00,0.00,0.00,0.00,0.00,0.25,0.05,0.29,0.25,0.29,Matches,f9446dcd
1373,Lukas Kübler,de GER,DF,Freiburg,de Bundesliga,30-190,1992,12,12,1041,11.6,2,0,2,2,0,0,0,0,0.8,0.8,0.1,0.9,7,28,40,0.17,0.00,0.17,0.17,0.17,0.07,0.01,0.08,0.07,0.08,Matches,2a29eb9b
1374,Takefusa Kubo,jp JPN,FWMF,Real Sociedad,es La Liga,21-277,2001,21,19,1582,17.6,4,3,7,4,0,0,2,0,2.8,2.8,3.8,6.6,65,51,155,0.23,0.17,0.40,0.23,0.40,0.16,0.22,0.38,0.16,0.38,Matches,16aa3654
1375,Dejan Kulusevski,se SWE,MFFW,Tottenham,eng Premier League,22-317,2000,18,16,1375,15.3,2,5,7,2,0,0,1,0,1.7,1.7,3.1,4.8,65,45,141,0.13,0.33,0.46,0.13,0.46,0.11,0.21,0.31,0.11,0.31,Matches,df3cda47
1376,Sael Kumbedi,fr FRA,DF,Lyon,fr Ligue 1,17-347,2005,9,6,599,6.7,0,0,0,0,0,0,3,0,0.1,0.1,0.3,0.4,5,12,41,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06,Matches,c385bf49
1377,Marash Kumbulla,al ALB,DF,Roma,it Serie A,23-028,2000,5,3,201,2.2,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,1,6,0,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05,Matches,a40819d9
1378,Pierre Kunde,cm CMR,MF,Bochum,de Bundesliga,27-225,1995,6,3,288,3.2,1,0,1,1,0,0,0,0,0.3,0.3,0.1,0.4,5,13,2,0.31,0.00,0.31,0.31,0.31,0.10,0.04,0.14,0.10,0.14,Matches,9ceb7642
1379,Alou Kuol,au AUS,FW,Stuttgart,de Bundesliga,22-162,2000,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,f1bc3876
1380,Layvin Kurzawa,fr FRA,DF,Fulham,eng Premier League,30-185,1992,3,2,135,1.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,41e7ef1c
1381,Khvicha Kvaratskhelia,ge GEO,FW,Napoli,it Serie A,22-024,2001,21,20,1551,17.2,10,9,19,9,1,1,0,0,5.9,5.1,6.3,11.4,81,46,177,0.58,0.52,1.10,0.52,1.04,0.34,0.36,0.71,0.30,0.66,Matches,dea88efd
1382,Grejohn Kyei,fr FRA,FW,Clermont Foot,fr Ligue 1,27-208,1995,25,15,1293,14.4,3,2,5,3,0,1,2,0,4.6,3.8,0.8,4.6,17,15,88,0.21,0.14,0.35,0.21,0.35,0.32,0.05,0.37,0.27,0.32,Matches,397ba086
